full_path,gender,age
imdb_crop/23/nm0000323_rm1948490496_1933-3-14_2005.jpg,1,71
imdb_crop/23/nm0000323_rm1965267712_1933-3-14_2005.jpg,1,71
imdb_crop/23/nm0000323_rm2013368064_1933-3-14_2006.jpg,1,72
imdb_crop/23/nm0000323_rm2186582016_1933-3-14_2004.jpg,1,70
imdb_crop/23/nm0000323_rm223648256_1933-3-14_2005.jpg,1,71
imdb_crop/23/nm0000323_rm2473851648_1933-3-14_2014.jpg,1,80
imdb_crop/23/nm0000323_rm2512235264_1933-3-14_2012.jpg,1,78
imdb_crop/23/nm0000323_rm3206412032_1933-3-14_2015.jpg,1,81
imdb_crop/23/nm0000323_rm3250106368_1933-3-14_2012.jpg,1,78
imdb_crop/23/nm0000323_rm3495729664_1933-3-14_2007.jpg,1,73
imdb_crop/23/nm0000323_rm3747387904_1933-3-14_2007.jpg,1,73
imdb_crop/23/nm0000323_rm3925711104_1933-3-14_2006.jpg,1,72
imdb_crop/23/nm0000323_rm4040654848_1933-3-14_2008.jpg,1,74
imdb_crop/23/nm0000323_rm4110260480_1933-3-14_2006.jpg,1,72
imdb_crop/23/nm0000323_rm431459328_1933-3-14_2009.jpg,1,75
imdb_crop/23/nm0000323_rm448236544_1933-3-14_2009.jpg,1,75
imdb_crop/23/nm0000323_rm465013760_1933-3-14_2009.jpg,1,75
imdb_crop/23/nm0000323_rm481790976_1933-3-14_2009.jpg,1,75
imdb_crop/23/nm0000323_rm594319616_1933-3-14_2007.jpg,1,73
imdb_crop/23/nm0000323_rm673361920_1933-3-14_2012.jpg,1,78
imdb_crop/28/nm0000328_rm4004026368_1934-3-31_2007.jpg,1,72
imdb_crop/28/nm0000328_rm702448896_1934-3-31_2006.jpg,1,71
imdb_crop/28/nm0000328_rm870221056_1934-3-31_2006.jpg,1,71
imdb_crop/31/nm0000331_rm1703211520_1943-10-8_2015.jpg,1,71
imdb_crop/36/nm0000336_rm2045614336_1928-8-31_2001.jpg,1,72
imdb_crop/36/nm0000336_rm658348032_1928-8-31_2002.jpg,1,73
imdb_crop/36/nm0000336_rm979605760_1928-8-31_2001.jpg,1,72
imdb_crop/38/nm0000338_rm2807476224_1939-4-7_2012.jpg,1,72
imdb_crop/38/nm0000338_rm3775001088_1939-4-7_2015.jpg,1,75
imdb_crop/39/nm0000339_rm3073808128_1926-4-5_2008.jpg,1,81
imdb_crop/42/nm0000342_rm1324394240_1940-1-27_2013.jpg,1,72
imdb_crop/42/nm0000342_rm1357948672_1940-1-27_2013.jpg,1,72
imdb_crop/42/nm0000342_rm1384963840_1940-1-27_2013.jpg,1,72
imdb_crop/42/nm0000342_rm1502404352_1940-1-27_2013.jpg,1,72
imdb_crop/42/nm0000342_rm1922868480_1940-1-27_2012.jpg,1,71
imdb_crop/42/nm0000342_rm2006754560_1940-1-27_2012.jpg,1,71
imdb_crop/42/nm0000342_rm2801843712_1940-1-27_2012.jpg,1,71
imdb_crop/43/nm0000343_rm2632369408_1943-3-15_2014.jpg,1,70
imdb_crop/61/nm0000361_rm3851462912_1940-9-11_2012.jpg,1,71
imdb_crop/66/nm0000366_rm1421397760_1943-10-22_2014.jpg,0,70
imdb_crop/66/nm0000366_rm1605947136_1943-10-22_2014.jpg,0,70
imdb_crop/80/nm0000380_rm1019450624_1931-1-5_2008.jpg,1,76
imdb_crop/80/nm0000380_rm1036227840_1931-1-5_2008.jpg,1,76
imdb_crop/80/nm0000380_rm1228209152_1931-1-5_2015.jpg,1,83
imdb_crop/80/nm0000380_rm1440258304_1931-1-5_2003.jpg,1,71
imdb_crop/80/nm0000380_rm1481802752_1931-1-5_2006.jpg,1,74
imdb_crop/80/nm0000380_rm1577425408_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm1594202624_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm1646183936_1931-1-5_2014.jpg,1,82
imdb_crop/80/nm0000380_rm178625280_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm2044173056_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm2069744128_1931-1-5_2013.jpg,1,81
imdb_crop/80/nm0000380_rm2077727488_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm2083564544_1931-1-5_2012.jpg,1,80
imdb_crop/80/nm0000380_rm2094504704_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm2512027648_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm2528804864_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm2544605440_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm2545582080_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm2562359296_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm2578159872_1931-1-5_2002.jpg,1,70
imdb_crop/80/nm0000380_rm2859765248_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm2888600832_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm3088027392_1931-1-5_2010.jpg,1,78
imdb_crop/80/nm0000380_rm3108080896_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm3175610368_1931-1-5_2014.jpg,1,82
imdb_crop/80/nm0000380_rm3272274432_1931-1-5_2015.jpg,1,83
imdb_crop/80/nm0000380_rm3309078784_1931-1-5_2009.jpg,1,77
imdb_crop/80/nm0000380_rm3515849472_1931-1-5_2006.jpg,1,74
imdb_crop/80/nm0000380_rm3552744704_1931-1-5_2008.jpg,1,76
imdb_crop/80/nm0000380_rm368286464_1931-1-5_2003.jpg,1,71
imdb_crop/80/nm0000380_rm385926144_1931-1-5_2014.jpg,1,82
imdb_crop/80/nm0000380_rm3970206976_1931-1-5_2007.jpg,1,75
imdb_crop/80/nm0000380_rm524744704_1931-1-5_2014.jpg,1,82
imdb_crop/80/nm0000380_rm671125248_1931-1-5_2010.jpg,1,78
imdb_crop/80/nm0000380_rm822133760_1931-1-5_2014.jpg,1,82
imdb_crop/80/nm0000380_rm838910976_1931-1-5_2014.jpg,1,82
imdb_crop/80/nm0000380_rm862759168_1931-1-5_2012.jpg,1,80
imdb_crop/80/nm0000380_rm872451840_1931-1-5_2010.jpg,1,78
imdb_crop/80/nm0000380_rm922783488_1931-1-5_2010.jpg,1,78
imdb_crop/85/nm0000385_rm2643328256_1944-8-9_2015.jpg,1,70
imdb_crop/93/nm0000393_rm2480773120_1927-9-16_2005.jpg,1,77
imdb_crop/93/nm0000393_rm3013777664_1927-9-16_2001.jpg,1,73
imdb_crop/93/nm0000393_rm3462568192_1927-9-16_2001.jpg,1,73
imdb_crop/04/nm0000404_rm1121629440_1937-12-21_2012.jpg,0,74
imdb_crop/04/nm0000404_rm1126270720_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm1159825152_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm1243711232_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm1247444992_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm1260488448_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm1398439936_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm145736704_1937-12-21_2014.jpg,0,76
imdb_crop/04/nm0000404_rm1829499904_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm1846083328_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm1919006976_1937-12-21_2011.jpg,0,73
imdb_crop/04/nm0000404_rm197178624_1937-12-21_2012.jpg,0,74
imdb_crop/04/nm0000404_rm2036565248_1937-12-21_2011.jpg,0,73
imdb_crop/04/nm0000404_rm2374601472_1937-12-21_2008.jpg,0,70
imdb_crop/04/nm0000404_rm2391378688_1937-12-21_2008.jpg,0,70
imdb_crop/04/nm0000404_rm2408155904_1937-12-21_2008.jpg,0,70
imdb_crop/04/nm0000404_rm241285376_1937-12-21_2011.jpg,0,73
imdb_crop/04/nm0000404_rm2416869376_1937-12-21_2009.jpg,0,71
imdb_crop/04/nm0000404_rm2433646592_1937-12-21_2009.jpg,0,71
imdb_crop/04/nm0000404_rm2450423808_1937-12-21_2009.jpg,0,71
imdb_crop/04/nm0000404_rm2467201024_1937-12-21_2009.jpg,0,71
imdb_crop/04/nm0000404_rm2483978240_1937-12-21_2009.jpg,0,71
imdb_crop/04/nm0000404_rm2737943808_1937-12-21_2011.jpg,0,73
imdb_crop/04/nm0000404_rm2872161536_1937-12-21_2011.jpg,0,73
imdb_crop/04/nm0000404_rm3170955776_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm3180459008_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm3389834752_1937-12-21_2014.jpg,0,76
imdb_crop/04/nm0000404_rm343507968_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm3670656768_1937-12-21_2014.jpg,0,76
imdb_crop/04/nm0000404_rm3683775488_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm3783436800_1937-12-21_2012.jpg,0,74
imdb_crop/04/nm0000404_rm3926511104_1937-12-21_2014.jpg,0,76
imdb_crop/04/nm0000404_rm439877376_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm45073408_1937-12-21_2014.jpg,0,76
imdb_crop/04/nm0000404_rm488242432_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm528057344_1937-12-21_2010.jpg,0,72
imdb_crop/04/nm0000404_rm580056064_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm675528448_1937-12-21_2011.jpg,0,73
imdb_crop/04/nm0000404_rm814937088_1937-12-21_2015.jpg,0,77
imdb_crop/04/nm0000404_rm917565696_1937-12-21_2015.jpg,0,77
imdb_crop/16/nm0000416_rm1383773696_1940-11-22_2012.jpg,1,71
imdb_crop/16/nm0000416_rm1601877504_1940-11-22_2012.jpg,1,71
imdb_crop/16/nm0000416_rm1670708224_1940-11-22_2015.jpg,1,74
imdb_crop/16/nm0000416_rm693155072_1940-11-22_2012.jpg,1,71
imdb_crop/19/nm0000419_rm784055040_1930-12-3_2010.jpg,1,79
imdb_crop/32/nm0000432_rm1496881152_1930-1-30_2003.jpg,1,72
imdb_crop/32/nm0000432_rm1711314944_1930-1-30_2004.jpg,1,73
imdb_crop/32/nm0000432_rm1823182080_1930-1-30_2003.jpg,1,72
imdb_crop/32/nm0000432_rm205756672_1930-1-30_2001.jpg,1,70
imdb_crop/32/nm0000432_rm339974400_1930-1-30_2001.jpg,1,70
imdb_crop/32/nm0000432_rm4130772992_1930-1-30_2001.jpg,1,70
imdb_crop/32/nm0000432_rm4164327424_1930-1-30_2001.jpg,1,70
imdb_crop/32/nm0000432_rm874087680_1930-1-30_2001.jpg,1,70
imdb_crop/42/nm0000442_rm1274805248_1944-1-23_2015.jpg,1,70
imdb_crop/42/nm0000442_rm1308359680_1944-1-23_2015.jpg,1,70
imdb_crop/48/nm0000448_rm2415506688_1940-5-5_2012.jpg,1,71
imdb_crop/48/nm0000448_rm3413949184_1940-5-5_2011.jpg,1,70
imdb_crop/53/nm0000453_rm1360181248_1931-9-12_2005.jpg,1,73
imdb_crop/53/nm0000453_rm2304809472_1931-9-12_2004.jpg,1,72
imdb_crop/53/nm0000453_rm3790903552_1931-9-12_2006.jpg,1,74
imdb_crop/53/nm0000453_rm3807680768_1931-9-12_2006.jpg,1,74
imdb_crop/53/nm0000453_rm43429120_1931-9-12_2012.jpg,1,80
imdb_crop/54/nm0000454_rm1132500736_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm128030208_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm154704384_1936-5-17_2007.jpg,1,70
imdb_crop/54/nm0000454_rm1756010240_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm2114426880_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm2122356480_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm2874119168_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm3313535232_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm607360768_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm678337280_1936-5-17_2008.jpg,1,71
imdb_crop/54/nm0000454_rm869178112_1936-5-17_2008.jpg,1,71
imdb_crop/57/nm0000457_rm1685893888_1940-1-22_2011.jpg,1,70
imdb_crop/57/nm0000457_rm2018097408_1940-1-22_2011.jpg,1,70
imdb_crop/57/nm0000457_rm2112994048_1940-1-22_2011.jpg,1,70
imdb_crop/57/nm0000457_rm2959520256_1940-1-22_2011.jpg,1,70
imdb_crop/57/nm0000457_rm3260209152_1940-1-22_2012.jpg,1,71
imdb_crop/57/nm0000457_rm3522480128_1940-1-22_2013.jpg,1,72
imdb_crop/57/nm0000457_rm3762398976_1940-1-22_2013.jpg,1,72
imdb_crop/57/nm0000457_rm3811432704_1940-1-22_2013.jpg,1,72
imdb_crop/57/nm0000457_rm41726720_1940-1-22_2011.jpg,1,70
imdb_crop/69/nm0000469_rm1532407808_1931-1-17_2012.jpg,1,80
imdb_crop/69/nm0000469_rm1995288832_1931-1-17_2011.jpg,1,79
imdb_crop/69/nm0000469_rm3359213824_1931-1-17_2004.jpg,1,72
imdb_crop/72/nm0000472_rm1614334976_1887-11-23_1968.jpg,1,80
imdb_crop/72/nm0000472_rm248756992_1887-11-23_1963.jpg,1,75
imdb_crop/72/nm0000472_rm382974720_1887-11-23_1963.jpg,1,75
imdb_crop/89/nm0000489_rm1241824000_1922-5-27_2002.jpg,1,79
imdb_crop/89/nm0000489_rm2147859200_1922-5-27_2005.jpg,1,82
imdb_crop/89/nm0000489_rm2764544768_1922-5-27_2001.jpg,1,78
imdb_crop/89/nm0000489_rm2781321984_1922-5-27_2001.jpg,1,78
imdb_crop/89/nm0000489_rm2802105088_1922-5-27_2002.jpg,1,79
imdb_crop/89/nm0000489_rm3123089152_1922-5-27_2002.jpg,1,79
imdb_crop/89/nm0000489_rm464094208_1922-5-27_2011.jpg,1,88
imdb_crop/89/nm0000489_rm868391680_1922-5-27_2002.jpg,1,79
imdb_crop/93/nm0000493_rm675057152_1925-2-8_1996.jpg,1,70
imdb_crop/02/nm0000502_rm1031731968_1938-10-22_2014.jpg,1,75
imdb_crop/11/nm0000511_rm1018072064_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm1074655744_1934-4-24_2015.jpg,0,80
imdb_crop/11/nm0000511_rm1125839360_1934-4-24_2015.jpg,0,80
imdb_crop/11/nm0000511_rm1774038272_1934-4-24_2010.jpg,0,75
imdb_crop/11/nm0000511_rm2134488576_1934-4-24_2011.jpg,0,76
imdb_crop/11/nm0000511_rm213752576_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm2153884416_1934-4-24_2010.jpg,0,75
imdb_crop/11/nm0000511_rm2427424512_1934-4-24_2010.jpg,0,75
imdb_crop/11/nm0000511_rm247307008_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm264084224_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm2662305536_1934-4-24_2010.jpg,0,75
imdb_crop/11/nm0000511_rm2881787904_1934-4-24_2006.jpg,0,71
imdb_crop/11/nm0000511_rm3230764800_1934-4-24_2010.jpg,0,75
imdb_crop/11/nm0000511_rm3692082944_1934-4-24_2011.jpg,0,76
imdb_crop/11/nm0000511_rm598641664_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm59936512_1934-4-24_2010.jpg,0,75
imdb_crop/11/nm0000511_rm735746304_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm867077120_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm982358016_1934-4-24_2005.jpg,0,70
imdb_crop/11/nm0000511_rm999135232_1934-4-24_2005.jpg,0,70
imdb_crop/20/nm0000520_rm4048944896_1943-2-5_2015.jpg,1,71
imdb_crop/27/nm0000527_rm1222870784_1920-10-1_1995.jpg,1,74
imdb_crop/27/nm0000527_rm410092544_1920-10-1_1993.jpg,1,72
imdb_crop/27/nm0000527_rm4267153408_1920-10-1_1996.jpg,1,75
imdb_crop/27/nm0000527_rm458725376_1920-10-1_1995.jpg,1,74
imdb_crop/32/nm0000532_rm1280571648_1943-6-13_2014.jpg,1,70
imdb_crop/32/nm0000532_rm2806895616_1943-6-13_2014.jpg,1,70
imdb_crop/49/nm0000549_rm4206009088_1927-10-14_2004.jpg,1,76
imdb_crop/49/nm0000549_rm4222786304_1927-10-14_2004.jpg,1,76
imdb_crop/58/nm0000558_rm358520320_1926-2-11_2008.jpg,1,81
imdb_crop/58/nm0000558_rm648254464_1926-2-11_2008.jpg,1,81
imdb_crop/59/nm0000559_rm2901313536_1931-3-26_2009.jpg,1,77
imdb_crop/59/nm0000559_rm301107200_1931-3-26_2008.jpg,1,76
imdb_crop/59/nm0000559_rm401770496_1931-3-26_2008.jpg,1,76
imdb_crop/60/nm0000560_rm1979624704_1941-2-8_2013.jpg,1,71
imdb_crop/60/nm0000560_rm4068212224_1941-2-8_2015.jpg,1,73
imdb_crop/64/nm0000564_rm293702912_1932-8-2_2007.jpg,1,74
imdb_crop/64/nm0000564_rm3184236800_1932-8-2_2006.jpg,1,73
imdb_crop/64/nm0000564_rm3494614528_1932-8-2_2007.jpg,1,74
imdb_crop/91/nm0000591_rm1925880064_1933-8-18_2007.jpg,1,73
imdb_crop/91/nm0000591_rm229349120_1933-8-18_2008.jpg,1,74
imdb_crop/91/nm0000591_rm236165632_1933-8-18_2007.jpg,1,73
imdb_crop/91/nm0000591_rm2369824512_1933-8-18_2013.jpg,1,79
imdb_crop/91/nm0000591_rm3328937728_1933-8-18_2010.jpg,1,76
imdb_crop/91/nm0000591_rm380344064_1933-8-18_2008.jpg,1,74
imdb_crop/91/nm0000591_rm4237469440_1933-8-18_2013.jpg,1,79
imdb_crop/91/nm0000591_rm632068864_1933-8-18_2007.jpg,1,73
imdb_crop/02/nm0000602_rm1080408576_1936-8-18_2007.jpg,1,70
imdb_crop/02/nm0000602_rm1147517440_1936-8-18_2007.jpg,1,70
imdb_crop/02/nm0000602_rm1695863040_1936-8-18_2014.jpg,1,77
imdb_crop/02/nm0000602_rm1723386624_1936-8-18_2014.jpg,1,77
imdb_crop/02/nm0000602_rm1777441536_1936-8-18_2007.jpg,1,70
imdb_crop/02/nm0000602_rm1804773120_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm1821550336_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm1824049920_1936-8-18_2014.jpg,1,77
imdb_crop/02/nm0000602_rm1827773184_1936-8-18_2007.jpg,1,70
imdb_crop/02/nm0000602_rm1837227008_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm1870781440_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm1871881984_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm223729152_1936-8-18_2014.jpg,1,77
imdb_crop/02/nm0000602_rm2343674112_1936-8-18_2012.jpg,1,75
imdb_crop/02/nm0000602_rm2441064192_1936-8-18_2012.jpg,1,75
imdb_crop/02/nm0000602_rm297323264_1936-8-18_2014.jpg,1,77
imdb_crop/02/nm0000602_rm3247613696_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm3528238592_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm3700205824_1936-8-18_2012.jpg,1,75
imdb_crop/02/nm0000602_rm381209344_1936-8-18_2014.jpg,1,77
imdb_crop/02/nm0000602_rm4000753408_1936-8-18_2013.jpg,1,76
imdb_crop/02/nm0000602_rm4068212224_1936-8-18_2015.jpg,1,78
imdb_crop/03/nm0000603_rm1005622528_1937-1-30_2008.jpg,0,70
imdb_crop/03/nm0000603_rm1022399744_1937-1-30_2008.jpg,0,70
imdb_crop/03/nm0000603_rm1670760192_1937-1-30_2014.jpg,0,76
imdb_crop/03/nm0000603_rm2381117952_1937-1-30_2014.jpg,0,76
imdb_crop/03/nm0000603_rm243333632_1937-1-30_2014.jpg,0,76
imdb_crop/03/nm0000603_rm3907228928_1937-1-30_2008.jpg,0,70
imdb_crop/03/nm0000603_rm3919620096_1937-1-30_2012.jpg,0,74
imdb_crop/03/nm0000603_rm988845312_1937-1-30_2008.jpg,0,70
imdb_crop/08/nm0000608_rm2467607296_1936-2-11_2009.jpg,1,72
imdb_crop/08/nm0000608_rm3100285696_1936-2-11_2008.jpg,1,71
imdb_crop/08/nm0000608_rm3329524992_1936-2-11_2008.jpg,1,71
imdb_crop/31/nm0000631_rm1045476608_1937-11-30_2012.jpg,1,74
imdb_crop/31/nm0000631_rm155554816_1937-11-30_2008.jpg,1,70
imdb_crop/31/nm0000631_rm1780516096_1937-11-30_2011.jpg,1,73
imdb_crop/31/nm0000631_rm2066086144_1937-11-30_2014.jpg,1,76
imdb_crop/31/nm0000631_rm386119424_1937-11-30_2012.jpg,1,74
imdb_crop/31/nm0000631_rm4197220864_1937-11-30_2010.jpg,1,72
imdb_crop/31/nm0000631_rm4213998080_1937-11-30_2010.jpg,1,72
imdb_crop/31/nm0000631_rm569179648_1937-11-30_2014.jpg,1,76
imdb_crop/38/nm0000638_rm1167186944_1931-3-22_2004.jpg,1,72
imdb_crop/38/nm0000638_rm1240242944_1931-3-22_2002.jpg,1,70
imdb_crop/38/nm0000638_rm1544722944_1931-3-22_2005.jpg,1,73
imdb_crop/38/nm0000638_rm1763696384_1931-3-22_2004.jpg,1,72
imdb_crop/38/nm0000638_rm1817483264_1931-3-22_2006.jpg,1,74
imdb_crop/38/nm0000638_rm1834260480_1931-3-22_2006.jpg,1,74
imdb_crop/38/nm0000638_rm2140439296_1931-3-22_2010.jpg,1,78
imdb_crop/38/nm0000638_rm2477110528_1931-3-22_2010.jpg,1,78
imdb_crop/38/nm0000638_rm2493887744_1931-3-22_2010.jpg,1,78
imdb_crop/38/nm0000638_rm2510664960_1931-3-22_2010.jpg,1,78
imdb_crop/38/nm0000638_rm2544219392_1931-3-22_2010.jpg,1,78
imdb_crop/38/nm0000638_rm2753599488_1931-3-22_2002.jpg,1,70
imdb_crop/38/nm0000638_rm2981408768_1931-3-22_2006.jpg,1,74
imdb_crop/38/nm0000638_rm3048517632_1931-3-22_2006.jpg,1,74
imdb_crop/38/nm0000638_rm3114833920_1931-3-22_2006.jpg,1,74
imdb_crop/38/nm0000638_rm3652032512_1931-3-22_2004.jpg,1,72
imdb_crop/38/nm0000638_rm3719202304_1931-3-22_2010.jpg,1,78
imdb_crop/38/nm0000638_rm665753600_1931-3-22_2004.jpg,1,72
imdb_crop/38/nm0000638_rm740524032_1931-3-22_2010.jpg,1,78
imdb_crop/40/nm0000640_rm1812722688_1940-8-3_2015.jpg,1,74
imdb_crop/40/nm0000640_rm1981398784_1940-8-3_2012.jpg,1,71
imdb_crop/40/nm0000640_rm549618688_1940-8-3_2014.jpg,1,73
imdb_crop/43/nm0000643_rm141873408_1933-8-25_2013.jpg,1,79
imdb_crop/43/nm0000643_rm343200000_1933-8-25_2013.jpg,1,79
imdb_crop/43/nm0000643_rm3462758400_1933-8-25_2008.jpg,1,74
imdb_crop/43/nm0000643_rm3479535616_1933-8-25_2008.jpg,1,74
imdb_crop/43/nm0000643_rm3815278848_1933-8-25_2009.jpg,1,75
imdb_crop/43/nm0000643_rm4088044288_1933-8-25_2006.jpg,1,72
imdb_crop/43/nm0000643_rm410308864_1933-8-25_2013.jpg,1,79
imdb_crop/43/nm0000643_rm4155153152_1933-8-25_2006.jpg,1,72
imdb_crop/54/nm0000654_rm2898177792_1938-7-22_2012.jpg,1,73
imdb_crop/61/nm0000661_rm1104597760_1935-7-17_2013.jpg,1,77
imdb_crop/61/nm0000661_rm1456919296_1935-7-17_2013.jpg,1,77
imdb_crop/61/nm0000661_rm1661779968_1935-7-17_2014.jpg,1,78
imdb_crop/61/nm0000661_rm3257375488_1935-7-17_2008.jpg,1,72
imdb_crop/61/nm0000661_rm3274152704_1935-7-17_2008.jpg,1,72
imdb_crop/61/nm0000661_rm4094410752_1935-7-17_2014.jpg,1,78
imdb_crop/61/nm0000661_rm4216756224_1935-7-17_2008.jpg,1,72
imdb_crop/61/nm0000661_rm519884544_1935-7-17_2014.jpg,1,78
imdb_crop/61/nm0000661_rm639481344_1935-7-17_2012.jpg,1,76
imdb_crop/61/nm0000661_rm690868736_1935-7-17_2013.jpg,1,77
imdb_crop/61/nm0000661_rm724423168_1935-7-17_2013.jpg,1,77
imdb_crop/61/nm0000661_rm741200384_1935-7-17_2013.jpg,1,77
imdb_crop/61/nm0000661_rm856553472_1935-7-17_2014.jpg,1,78
imdb_crop/83/nm0000683_rm2234617344_1925-10-3_1997.jpg,1,71
imdb_crop/83/nm0000683_rm3005992448_1925-10-3_2013.jpg,1,87
imdb_crop/83/nm0000683_rm3018849280_1925-10-3_2015.jpg,1,89
imdb_crop/83/nm0000683_rm3039546880_1925-10-3_2013.jpg,1,87
imdb_crop/83/nm0000683_rm3073101312_1925-10-3_2013.jpg,1,87
imdb_crop/83/nm0000683_rm3403062016_1925-10-3_2004.jpg,1,78
imdb_crop/85/nm0000685_rm1288077568_1938-12-29_2010.jpg,1,71
imdb_crop/85/nm0000685_rm1678433024_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm1695210240_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm2174347776_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm2342119936_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm2392451584_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm2476337664_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm2526669312_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm2629469696_1938-12-29_2010.jpg,1,71
imdb_crop/85/nm0000685_rm2846065152_1938-12-29_2010.jpg,1,71
imdb_crop/85/nm0000685_rm299994880_1938-12-29_2010.jpg,1,71
imdb_crop/85/nm0000685_rm3115223808_1938-12-29_2009.jpg,1,70
imdb_crop/85/nm0000685_rm3160395520_1938-12-29_2014.jpg,1,75
imdb_crop/85/nm0000685_rm3422060544_1938-12-29_2010.jpg,1,71
imdb_crop/85/nm0000685_rm360503552_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm3723986432_1938-12-29_2010.jpg,1,71
imdb_crop/85/nm0000685_rm394905344_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm4228743424_1938-12-29_2010.jpg,1,71
imdb_crop/85/nm0000685_rm443853312_1938-12-29_2012.jpg,1,73
imdb_crop/85/nm0000685_rm47810560_1938-12-29_2009.jpg,1,70
imdb_crop/85/nm0000685_rm551083520_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm567860736_1938-12-29_2013.jpg,1,74
imdb_crop/85/nm0000685_rm64587776_1938-12-29_2009.jpg,1,70
imdb_crop/85/nm0000685_rm718573056_1938-12-29_2009.jpg,1,70
imdb_crop/85/nm0000685_rm750114304_1938-12-29_2014.jpg,1,75
imdb_crop/85/nm0000685_rm784975360_1938-12-29_2014.jpg,1,75
imdb_crop/86/nm0000686_rm1189083136_1943-3-31_2014.jpg,1,70
imdb_crop/86/nm0000686_rm1601489920_1943-3-31_2014.jpg,1,70
imdb_crop/86/nm0000686_rm3443718400_1943-3-31_2014.jpg,1,70
imdb_crop/86/nm0000686_rm3561158912_1943-3-31_2014.jpg,1,70
imdb_crop/18/nm0000718_rm2196740096_1934-9-11_2005.jpg,1,70
imdb_crop/18/nm0000718_rm4289376256_1934-9-11_2007.jpg,1,72
